"simulation","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","logitInstOcc","logitDailyOcc","logitSeasonOcc","Initial_InstantBias","Initial_DailyBias","Initial_SeasonBias","ExponentialDecay_success","ExponentialDecay_predicted_asymptote","ExponentialDecay_sse","ExponentialDecay_predicted_yIntercept","MichaelisMenten_success","MichaelisMenten_predicted_asymptote","MichaelisMenten_sse","MichaelisMenten_predicted_yIntercept","AsymptoticRegression_success","AsymptoticRegression_predicted_asymptote","AsymptoticRegression_sse","AsymptoticRegression_predicted_yIntercept","LogisticGrowth_success","LogisticGrowth_predicted_asymptote","LogisticGrowth_sse","LogisticGrowth_predicted_yIntercept","Gompertz_success","Gompertz_predicted_asymptote","Gompertz_sse","Gompertz_predicted_yIntercept","UpperHingeThreshold_success","UpperHingeThreshold_predicted_asymptote","UpperHingeThreshold_threshold","UpperHingeThreshold_sse","UpperHingeThreshold_predicted_yIntercept","ExpDec_DailyBias","MichaelisMenten_DailyBias","AsymptoticRegression_DailyBias","LogisticGrowth_DailyBias","Gompertz_DailyBias","UpperHingeThreshold_DailyBias","ExpDec_SeasonBias","MichaelisMenten_SeasonBias","AsymptoticRegression_SeasonBias","LogisticGrowth_SeasonBias","Gompertz_SeasonBias","UpperHingeThreshold_SeasonBias","ExpDec_InstBias","MichaelisMenten_InstBias","AsymptoticRegression_InstBias","LogisticGrowth_InstBias","Gompertz_InstBias","UpperHingeThreshold_InstBias"
2,2.10805045780522,0.67074547281874,15,"24Hours",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.406807371042017,-0.0699834848352178,-0.108316818168551,TRUE,1.90694227664202,0.522763480544749,1.14698083422317,TRUE,2.10437398861223,0.529271903992149,1.09720770819858,TRUE,1.90694739417568,0.522763480351541,1.14699029822447,TRUE,1.89171442387454,0.519314519039419,1.18033678480644,TRUE,1.89846460144724,0.521020031503439,1.16569418121996,TRUE,1.84620898028118,7,0.49028963366943,1.23092787984492,-0.0909914279953654,-0.0703390856524104,-0.090990851762847,-0.0927157821457737,-0.0919490165510615,-0.097985287558029,-0.129324761328698,-0.108672418985743,-0.12932418509618,-0.131049115479107,-0.130282349884394,-0.136318620891362,0.274083211206271,0.264860737906204,0.274084942548554,0.28013254237539,0.277490026304361,0.28910512289207
1,2.60609440456371,0.701203434239105,20,"24Hours",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.485522670739358,-0.0406519851695171,-0.068747223264755,TRUE,2.12580753689879,148.193618087829,18.098969145994,TRUE,0.771893755879521,166.265961195697,22.1337979370016,TRUE,2.1258237395338,148.193618303138,18.0992149452098,TRUE,23955.6655722773,195.267546718338,11.8474248393868,FALSE,NA,NA,NA,TRUE,2.33156467257986,4,121.873497873254,16.1509774949671,-0.0785184157982072,-0.287974353188897,-0.0785168725527072,0.028095238095238,NA,-0.0604470707428596,-0.106613653893445,-0.316069591284135,-0.106612110647945,0,NA,-0.0885423088380975,0.554269880209244,0.554269893760099,0.554269880212635,0.554262737092409,NA,0.554269797238834
2,2.30974549826615,0.748305214143744,20,"24Hours",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.424805136438059,-0.0519857194391764,-0.0903190527725094,TRUE,3.24336705828937,0.650228437271469,1.35625293011927,TRUE,4.05046485414793,0.649008648951072,1.3393960048906,TRUE,3.24324716323313,0.650228437513173,1.35624868562626,TRUE,2.83554346220801,0.655144907730059,1.38364595520634,TRUE,2.96543954003686,0.652812059942285,1.37068431733379,TRUE,2.22495233432503,20,0.65454977513518,1.4051450837319,0.000767367749008541,0.0212171221292237,0.000763032731224134,-0.0171000894733998,-0.0106785146277514,-0.0591986991375255,-0.0375659655843245,-0.0171162112041093,-0.0375703006021089,-0.0554334228067328,-0.0490118479610844,-0.0975320324708585,0.310274214948296,0.307514786328765,0.310273523576979,0.31470010757018,0.312614882040444,0.318123255648371
1,2.6392246737897,1.12734580503355,30,"24Hours",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.487613639108814,-0.0385610168000614,-0.0666562548952994,TRUE,2.41399116008349,152.547109105079,18.2723414644621,TRUE,1.64144596795138,176.397430408868,27.9301372583731,TRUE,2.41397576704684,152.547108872804,18.2722664823736,TRUE,9704.06581504638,240.351144121391,6.08262653412066,TRUE,151747.184676278,242.152499358633,5.76633657984678,TRUE,2.50811439267484,4,124.951798127924,16.0248705520421,-0.0540167656539028,-0.134173167401898,-0.0540179258287283,0.028095238095238,0.028095238095238,-0.0471960470082633,-0.0821120037491407,-0.162268405497136,-0.0821131639239663,0,0,-0.0752912851035012,0.554269882405049,0.554269894003372,0.55426988240418,0.55199291590096,0.551148460403394,0.554269784233245
2,2.51760515914326,0.964576853774656,30,"24Hours",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.440491017396236,-0.0362998384809987,-0.0746331718143317,TRUE,4.20729788850417,0.857089278056855,1.3744659546857,TRUE,6.22837896543135,0.856622789322031,1.37029224017351,TRUE,4.20731004532255,0.857089278055869,1.37446627000308,TRUE,3.1422504515642,0.861586051160466,1.39758786913104,TRUE,3.44732730734574,0.85947152996783,1.38705482542159,TRUE,2.43123502005948,25,0.864127574837668,1.40047118315397,0.0236651526498507,0.0363645699732775,0.0236653283516162,-0.00306438693557132,0.00748466853327601,-0.042488337313763,-0.0146681806834823,-0.00196876336005547,-0.0146680049817168,-0.0413977202689043,-0.030848664800057,-0.080821670647096,0.313224926750563,0.312551554472671,0.313224977559523,0.316925030008963,0.315245835740625,0.317382836773773
1,-1.23324117651389,-0.318389233080269,5,"none",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.103998605777794,-0.630099638170948,-0.774385352456663,TRUE,1.06453602787111,44.8298175418958,-16.3382434413449,FALSE,NA,NA,NA,TRUE,1.06452632772024,44.8298175587967,-16.3391461778615,TRUE,1.08148935327705,48.0600419079412,1.08148683945792,FALSE,NA,NA,NA,TRUE,1.42360357483026,3,41.2211229329423,-3.78820300869286,-0.112157854288474,NA,-0.112159703920179,-0.108938559580376,NA,-0.0498115639813426,-0.256443568574188,NA,-0.256445418205893,-0.25322427386609,NA,-0.194097278267057,-0.121615961525529,NA,-0.121615961597932,0.625159209000499,NA,-0.0994808567252193
2,-0.0785791412121399,-0.741582366442937,5,"none",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.331386515994208,-0.362729921278375,-0.519634683183137,TRUE,1.86016076085785,41.6446178775064,1.77620102862067,TRUE,1.39358837109734,44.0375444787222,-318.270350424754,TRUE,1.56277128709917,37.5094816802038,-38990.5272140177,TRUE,2.6703818414006,35.1102527642949,2.67038163782036,TRUE,2.72321958856694,34.4038736784948,2.72321957211574,TRUE,1.5628985733621,2,37.5071576014766,-4.30437857484587,0.0222204468388966,-0.0419307497984339,-0.0163445830411215,0.092160918431417,0.0952877164478603,-0.0163263520776041,-0.134684315065865,-0.198835511703196,-0.173249344945884,-0.0647438434733449,-0.0616170454569017,-0.173231113982366,0.706248334917139,-0.148978800822655,-0.148978800822655,0.786277343376792,0.789404152769229,-0.135649590885371
1,-0.384678982574263,-0.223227627434846,10,"none",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.283382839114478,-0.450715404834265,-0.595001119119979,TRUE,0.430266057245266,51.1764852091394,0.388231663294426,TRUE,0.65670141780866,51.2147516225615,0.392228139825126,TRUE,0.371632600508345,47.8153867719144,-20.1781703923324,TRUE,0.69901884823527,50.3593178296554,0.697094673378733,FALSE,NA,NA,NA,TRUE,0.492081797128481,3,46.0071459191037,-3.04298558653144,-0.249777087058963,-0.197195266790484,-0.263860872423963,-0.187744083408446,NA,-0.235117557937423,-0.394062801344677,-0.341480981076198,-0.408146586709677,-0.33202979769416,NA,-0.379403272223137,0.474240894089867,0.475202921565973,-0.12161604004077,0.545927267632335,NA,-0.0760947681499421
2,0.172991206060746,-0.579606137470526,10,"none",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.394161469822106,-0.299954967450477,-0.456859729355239,TRUE,-1.12599150050547,43.7576773823273,1.73349004132884,TRUE,-4.0120249939573,43.7801481113733,1.67903520234832,TRUE,-1.12628570400338,43.757677402278,1.73341551178567,TRUE,2.08891962631655,40.7005936810466,2.08042525490716,TRUE,2.71392727669089,35.0386112598165,2.71392700153641,TRUE,0.802575529987007,2,41.9242245570494,-3.54405553147079,-0.598193624380965,-0.825320195552737,-0.598248025824625,0.0467263132154467,0.0947482376619666,-0.152570095864323,-0.755098386285727,-0.982224957457499,-0.755152787729387,-0.110178448689315,-0.0621565242427954,-0.309474857769085,0.700879489794974,0.693797932910753,0.700869979638671,0.740007207766719,0.788864658894943,-0.120894423316869
1,-0.876035608651871,0.916290786058607,15,"none",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.172383929487402,-0.561714314461341,-0.706000028747055,TRUE,0.75213506185908,51.6562248435287,0.396730239710794,TRUE,-175058.800686575,51.75232728158,0.51771693840954,TRUE,0.0677363888432154,50.318493252014,-22.4711099570757,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.132526336814112,3,49.135273686649,-2.75534121827994,-0.176070545330137,-0.855714285714286,-0.338786660312088,NA,NA,-0.322631107964497,-0.320356259615851,-1,-0.483072374597802,NA,NA,-0.466916822250211,0.476285770420243,0.504997713605575,-0.121616041591394,NA,NA,-0.061830335706027
2,0.0250013448708418,-0.223143401540009,15,"none",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.357271209842034,-0.336845227430549,-0.493749989335311,TRUE,-0.0161455294950189,44.4138522799927,1.77489789209416,TRUE,-0.816254836282875,44.5802266056997,1.6198118238791,TRUE,0.597822722993442,43.3380637886893,-31736.2651740272,TRUE,2.10817113024569,41.4340314717434,2.09587420317736,TRUE,2.70888801359054,35.7614471661721,2.70888731853093,TRUE,0.597872481333729,2,43.3365423439755,-3.33935248281751,-0.34713153278823,-0.536536006089652,-0.197937216361824,0.0485995982467325,0.0944538344901685,-0.197925825309618,-0.504036294692992,-0.693440767994414,-0.354841978266586,-0.108305163658029,-0.0624509274145935,-0.35483058721438,0.706086914085212,0.685790375564947,-0.148978800822655,0.741522725166763,0.788570231066437,-0.114733234376334
1,0.243868231611708,0.0689928973026222,20,"none",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.439050651045793,-0.29504759290295,-0.439333307188664,TRUE,255.384724205062,52.8529110307106,0.272188430481634,TRUE,-1.37343172577988,52.7616969717805,0.386290434064197,TRUE,-0.561069247148023,52.7255370028191,0.428631134227353,TRUE,-0.326047912119608,52.6841697614847,-8.50706767375681e-10,FALSE,NA,NA,NA,TRUE,0.0449097418385468,3,49.8840610792303,-2.68524794229949,0.144285714285714,-0.653648320416377,-0.492414193039192,-0.436511749133994,NA,-0.344488736911231,0,-0.797934034702091,-0.636699907324906,-0.580797463419708,NA,-0.488774451196946,0.446014040605489,0.473773337012003,0.48393070683095,0.37838395802178,NA,-0.0577665680502034
2,0.244284229231334,-0.0741077502689563,20,"none",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.411790357748714,-0.282326079523869,-0.439230841428631,TRUE,0.0277556060754228,44.6324811819957,1.79768558111416,TRUE,-0.511840437568205,44.8980958230496,1.62038518151291,TRUE,0.461088111947902,44.527840174772,-32063.7498785949,TRUE,2.03341101878558,41.9696077095206,2.01841145165405,TRUE,2.72897181351026,35.5555239379401,2.72897181350914,TRUE,0.168393075669382,5,43.6689716447986,2.179725786907,-0.336156782004319,-0.468333054892252,-0.2298229633211,0.0411653941748652,0.0956194748073288,-0.301096166909122,-0.493061543909081,-0.625237816797014,-0.386727725225862,-0.115739367729897,-0.0612852870974332,-0.458000928813884,0.708888167994871,0.685869443374563,-0.148978800822655,0.733737849081632,0.789735912079847,0.749435247614105
1,0.010579524118639,0.737335960829203,30,"none",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.381028814595074,-0.353069429353669,-0.497355143639383,FALSE,NA,NA,NA,TRUE,-0.359957952014048,5.48513813767803,-0.479741346646108,TRUE,-0.0376375204247417,51.4645244828383,-23.4405890333087,TRUE,-0.221862793935211,53.3641259258429,-3.35098047459732e-15,FALSE,NA,NA,NA,TRUE,-0.00920497772219557,3,50.4885638809108,-2.64195616665089,NA,-0.444744541103152,-0.36512255521385,-0.410953582420371,NA,-0.35801551389596,NA,-0.589030255388866,-0.509408269499564,-0.555239296706085,NA,-0.502301228181674,NA,0.260697162548093,-0.121616041699492,0.378383958234456,NA,-0.0551295207626765
2,-0.0155104607354596,0.553394666856262,30,"none",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.34714366172952,-0.346972775543063,-0.503877537447825,TRUE,0.135916256988738,45.1226846746111,1.82968405330547,TRUE,-0.1299998409142,45.6625025886419,1.59182470955854,TRUE,0.379678842182329,45.2212003525505,-25938.7953390558,TRUE,2.19746475165608,41.6751243705592,2.1938621223314,FALSE,NA,NA,NA,TRUE,0.189629515808764,5,44.0169841819827,2.16556816014741,-0.309168385983511,-0.375549504878669,-0.249299596856269,0.0569263755170318,NA,-0.295829411708221,-0.466073147888273,-0.532454266783431,-0.406204358761031,-0.0999783863877302,NA,-0.452734173612983,0.712745283461768,0.681893871237655,-0.148978800822655,0.750718170944898,NA,0.748135826359651
1,-0.016249056465854,0.826563006605097,5,"none",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.0502077192658774,-0.475966936642998,-0.504062174738236,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,-212.127171458446,0.185936769375979,0.294753229321184,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.210320665954397,2,0.179691301326377,-0.117697038251207,NA,NA,-0.971904761904762,NA,NA,-0.419517564552138,NA,NA,-1,NA,NA,-0.447612802647376,NA,NA,0.127429295894692,NA,NA,0.0248795543114835
2,1.36301960106181,0.28768207396394,5,"none",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.311374212945102,-0.165416642932133,-0.203749976265466,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,3.20601211921894,18.8814408059184,-36067.3814517777,TRUE,3.27208023582171,23.00454998189,3.26983775415067,TRUE,3.23409103433267,23.1359900655276,3.22940431994236,TRUE,3.20609792098524,2,18.8796565405526,-2.69669405364398,NA,NA,-0.000606768564800464,0.00179181298547748,0.000430552925056782,-0.000603557666225996,NA,NA,-0.0389401018981335,-0.0365415203478555,-0.0379027804082762,-0.038936890999559,NA,NA,-0.484875810789432,0.478503637416064,0.47705013170279,-0.421707096327085
1,0.754033411712558,1.13789548589846,10,"none",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.234326817514831,-0.291847838394044,-0.319943076489282,TRUE,137.714662879329,0.436523519671631,-0.0176295466109195,FALSE,NA,NA,NA,TRUE,148.183913163081,0.436509774957471,-0.0176066629210707,TRUE,1.19084860876678,0.395942385345705,0.0643925964002184,TRUE,5.32765671401321,0.404860168234374,0.0800450366740035,TRUE,0.780872710618852,10,0.436322200534512,-0.0172921647276508,0.028095238095238,NA,0.028095238095238,-0.205011959029702,0.0232632650597674,-0.286036589333083,0,NA,0,-0.23310719712494,-0.00483197303547056,-0.314131827428321,0.0498626214994853,NA,0.0498683419780301,0.0703624829538203,0.0742704753226026,0.0499469605415862
2,1.33521590658119,1.2110902921162,10,"none",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.306826287312533,-0.169964568564702,-0.208297901898035,TRUE,-3.95927065857582,26.3157611444469,3.34171738634488,TRUE,-13.4053656317704,26.3229944739885,3.31476037348381,TRUE,-3.97165388955393,26.3157611677473,3.34146599483277,TRUE,3.80056323859465,25.9518360347055,3.23192040593783,TRUE,5.6748624444656,26.1670932508101,3.27934763923296,TRUE,1.27238185569218,6,25.5774617548732,3.75942241872417,-0.942946763800025,-0.96166515963276,-0.943172886629516,0.0164641138547621,0.0349139248892943,-0.180516456995755,-0.981280097133358,-0.999998492966093,-0.981506219962849,-0.0218692194785709,-0.00341940844403865,-0.218849790329088,0.480956750672146,0.48005591087903,0.480948453774465,0.477142174876921,0.478837666803216,0.492357398993291
1,1.03331268687054,1.42886405033562,15,"none",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.291827519050385,-0.23434713685849,-0.262442374953728,TRUE,40.6724748090921,0.517574442263468,-0.00761350998854482,TRUE,843413.725391881,0.517383916322752,-0.00429206398060437,TRUE,48.2420893096944,0.517540091977004,-0.00708703338440685,TRUE,1.16125650434457,0.472233769672215,0.0682037384077463,TRUE,1.45156840367644,0.490059656788178,0.0490180051113615,TRUE,1.09855691260941,14,0.50245041339515,-0.016777940317098,0.028095238095238,0.028095238095238,0.028095238095238,-0.210343808649044,-0.161665066422909,-0.22191514505951,0,0,0,-0.238439046744282,-0.189760304518147,-0.250010383154748,0.0523665257011146,0.0531968796562005,0.0524981430736748,0.0713142219556238,0.0665219421476638,0.0500755073174466
2,1.00185842087457,1.94593732964661,15,"none",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.24654799862479,-0.230242857252445,-0.268576190585778,TRUE,0.789878005804271,27.2251926943781,3.43775317839532,TRUE,-0.621799748970308,27.4324617501673,3.29309310946533,TRUE,0.789684326492389,27.2251927527845,3.43758522555829,TRUE,677.65079056546,27.4490790577199,3.14697266688092,TRUE,5646.53207408188,27.5006270803275,3.09063618298597,TRUE,1.26072194127806,6,25.8795403958645,3.76684236426043,-0.273861531203481,-0.612294429301704,-0.273903121325868,0.038333333333333,0.038333333333333,-0.182516305751205,-0.312194864536814,-0.650627762635037,-0.312236454659201,0,0,-0.220849639084538,0.483987997146677,0.479315291415039,0.483982930159857,0.473913459795208,0.471629029274635,0.492521898127125
1,1.29202536300078,1.3268710151945,20,"none",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.338759699589108,-0.187414956319767,-0.215510194415005,TRUE,1.80609647134703,0.675376177454294,-0.0792224772244181,TRUE,3.06216596104058,0.682487968600647,-0.073159757651979,TRUE,1.80610810013617,0.675376177405765,-0.0792205476422734,TRUE,1.17200617026252,0.570929071254929,0.0674019701779948,TRUE,1.25549054238964,0.600917979983933,0.0278172479214564,TRUE,1.1252788966818,14,0.600935492834717,-0.0316234870239798,-0.113015326505078,-0.0165998926288714,-0.113013917120635,-0.208397312927593,-0.193655908808752,-0.216938177702038,-0.141110564600316,-0.0446951307241094,-0.141109155215873,-0.236492551022831,-0.22175114690399,-0.245033415797276,0.0344746268712973,0.0359881080737643,0.0344751085107401,0.0711140100938749,0.061223757582373,0.0463646810344847
2,1.48158945186584,1.85952913549555,20,"none",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.329936727201918,-0.146854128675317,-0.18518746200865,TRUE,1.16992955446382,27.8030736959919,3.50658782570575,TRUE,0.508356179080923,28.3904548355223,3.27741984359371,TRUE,1.16990313306071,27.8030737230103,3.50660212297196,TRUE,1413.97286961236,29.2407475094091,2.67766843111309,TRUE,8093.34366541673,29.3394907768693,2.62134862882364,TRUE,1.31300146698574,6,26.0186560443452,3.73357357517373,-0.198534384537661,-0.337245621182536,-0.198539160540737,0.038333333333333,0.038333333333333,-0.173651690182286,-0.236867717870994,-0.375578954515869,-0.23687249387407,0,0,-0.211985023515619,0.485998821917628,0.478770191856663,0.485999226199851,0.450820167033575,0.44734715614851,0.491775151802242
1,1.23088783004989,1.86320024566275,30,"none",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.328243821519953,-0.197930834388922,-0.22602607248416,TRUE,1.44212408339359,0.747822478601033,-0.138422445737534,TRUE,2.03738248108123,0.78928596894751,-0.154896410741733,TRUE,1.44214746272939,0.747822478595115,-0.138402824757609,TRUE,1.2528318080325,0.635715985533449,0.090493535084236,TRUE,1.28914891175304,0.645702113680305,0.0338698102732439,TRUE,1.22910007519786,16,0.695663093627073,-0.00117576053272628,-0.163121399475543,-0.0872382950928816,-0.163117783821081,-0.194115086162899,-0.187901663080312,-0.198243734334885,-0.191216637570781,-0.11533353318812,-0.191213021916319,-0.222210324258137,-0.21599690117555,-0.226338972430123,0.0197194327569455,0.0156230312902472,0.019724314582998,0.0768778516828383,0.0627365372021749,0.0539759539047936
2,1.79907037121349,2.233592322653,30,"none",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.373159923529642,-0.103630932347593,-0.141964265680926,TRUE,1.42234731580255,29.0689652133114,3.51337094891184,TRUE,1.18297754038193,30.3194114259453,3.18574455195442,TRUE,1.42237855607038,29.0689653443915,3.51356060401708,TRUE,463.442416326316,32.5023428824824,1.98632025026759,TRUE,489.951009451281,32.5391427010502,1.96406259170884,TRUE,1.44538897486349,6,26.9271565106931,3.64932697925153,-0.155960528918952,-0.19618391562943,-0.155955638496752,0.038333333333333,0.038333333333333,-0.152378888487242,-0.194293862252285,-0.234517248962763,-0.194288971830085,0,0,-0.190712221820575,0.486190017425366,0.475418470381867,0.486195345686062,0.394477482757379,0.392096135114807,0.489774863147364
1,-0.165051173144105,-0.857555038748595,5,"none",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.337214583505689,-0.396883660443054,-0.541169374728768,TRUE,1311.58990414669,9.45324551484929,3.15007875383071,TRUE,-1.70546041248872,3.45529589209216,2351.9554573473,TRUE,-0.107908234556817,0.442438666815477,32102.6590858302,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,-0.10778556675234,2,0.441969364011511,8.64743377546028,0.144285714285714,-0.701960837085585,-0.382665197638975,NA,NA,-0.382634619686766,0,-0.846246551371299,-0.526950911924689,NA,NA,-0.52692033397248,0.837295783042109,0.878383958234457,0.878383958234457,NA,NA,0.878208412216156
2,0.585894020843275,-1.40407501815011,5,"none",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.493443689017988,-0.200672748254595,-0.357577510159357,FALSE,NA,NA,NA,TRUE,-2.32218630017906,5.5692228028742,3235.80139337409,TRUE,0.06718164889935,0.486784863898812,6139.32680423167,TRUE,6.95388428935541,0.503085587945653,6.95350940604624,FALSE,NA,NA,NA,TRUE,0.068797565886023,2,0.486477263654567,12.7154994351722,NA,-0.753793144224857,-0.326306140018604,0.155950754144851,NA,-0.32590262729164,NA,-0.910697906129619,-0.483210901923366,-0.000954007759911168,NA,-0.482807389196402,NA,0.851021199177345,0.851021199177345,0.850066834050187,NA,0.851018194986931
1,0.293031631567404,-0.398887918014283,10,"none",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.451122122239635,-0.282976121709108,-0.427261835994822,TRUE,1032.92616267245,13.9108668855271,1.54017998546237,TRUE,-0.844871016662182,5.3670126847382,3322.95313956162,TRUE,-0.0466288831412385,0.787472712564116,31207.8093000822,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,-0.0465769852531057,2,0.786930230246227,8.58622519396105,0.144285714285714,-0.555204401300323,-0.367369394813373,NA,NA,-0.367356427383389,0,-0.699490115586037,-0.511655109099087,NA,NA,-0.511642141669103,0.701874846521617,0.878383958234457,0.878383958234457,NA,NA,0.878197333707327
2,0.589421674629533,-0.65429580192124,10,"none",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.494253639178067,-0.199862798094516,-0.356767559999278,TRUE,0.287715473103151,1.37531533191659,24606.9958923922,FALSE,NA,NA,NA,TRUE,0.287698641292081,1.37540988291442,21786.1395283328,TRUE,6.7549249294511,2.1180703635772,6.75476776088413,FALSE,NA,NA,NA,TRUE,0.287869943276563,2,1.37458013041784,12.4964270577816,-0.271658486934826,NA,-0.271662608996293,0.155740990548755,NA,-0.271620658102627,-0.428563248839588,NA,-0.428567370901055,-0.00116377135600709,NA,-0.428525420007389,0.851021199177345,NA,0.851021199177345,0.849857245111601,NA,0.851017459199228
1,0.120732800784698,-0.0382830407567505,15,"none",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.408530548237839,-0.325567695710904,-0.469853409996618,TRUE,0.0796825878031755,1.23823712442775,47019.855375759,FALSE,NA,NA,NA,TRUE,832.210735902152,16.2342738308304,0.922448229959319,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.0797016788129356,2,1.23780305124601,8.459946529895,-0.335804172280355,NA,0.144285714285714,NA,NA,-0.335799407097644,-0.480089886566069,NA,0,NA,NA,-0.480085121383358,0.878383958234457,NA,0.59392464492653,NA,NA,0.878172219682715
2,0.482413671258444,-0.167475173550711,15,"none",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.469338865052451,-0.224777572220132,-0.381682334124893,TRUE,0.422573382559777,1.94775043935694,34959.0115565925,FALSE,NA,NA,NA,TRUE,1128.93711709331,32.5512577983851,1.59920186378702,TRUE,9.4252228805753,4.44543714865567,9.41449942175238,FALSE,NA,NA,NA,TRUE,0.422636867179042,2,1.94698546540771,12.3616601338792,-0.2389963646675,NA,0.156904761904762,0.156824104790114,NA,-0.238981181568895,-0.395901126572262,NA,0,-8.06571146479973e-05,NA,-0.395885943473657,0.851021199177345,NA,0.682928004205317,0.850939672556237,NA,0.851016919634703
1,0.325040428538881,-0.0708311974572256,20,"none",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.458936107895305,-0.275162136053438,-0.419447850339152,TRUE,0.194736701908073,2.23565094311508,54711.0521456293,FALSE,NA,NA,NA,TRUE,665.566707098071,17.7379132464717,0.611235547752797,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,0.19474707628638,2,2.23522743501812,8.34490113242156,-0.307183380688079,NA,0.144285714285714,NA,NA,-0.307180811529038,-0.451469094973794,NA,0,NA,NA,-0.451466525814752,0.878383958234457,NA,0.526606553916673,NA,NA,0.878146409725986
2,0.34565411755381,0.0721109800780298,20,"none",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.436584517726654,-0.257531919545929,-0.414436681450691,TRUE,0.461679158027895,2.22439362795796,40241.4107294898,FALSE,NA,NA,NA,TRUE,0.461670611490263,2.2245486738451,33237.0694318935,TRUE,9.8159808724226,6.27190708101473,9.80237444956484,FALSE,NA,NA,NA,TRUE,0.461718468534227,2,2.22365944276937,12.322578532524,-0.229682794670052,NA,-0.22968482137759,0.156850192404984,NA,-0.229673472711792,-0.386587556574814,NA,-0.386589583282352,-5.45694997783341e-05,NA,-0.386578234616554,0.851021199177345,NA,0.851021199177345,0.850965882148887,NA,0.851016749072862
